Signal_Strength,Distance,Channel_Frequency,Jamming_Likelihood
-11.968523785107294,383.493086924663,5GHz,0
-37.65940418405599,495.1537940301094,2.4GHz,0
-43.06226388177172,391.1178744056483,5GHz,0
-37.93395201754159,155.0091141590552,2.4GHz,0
-79.86878921775667,129.95639109194536,2.4GHz,0
-60.48622567356814,116.65627927230973,2.4GHz,0
-96.05404671091007,76.98058649962778,5GHz,0
-52.445396251317334,280.1519693492276,5GHz,1
-45.697541604233685,306.64618225713866,5GHz,0
-77.22502638967904,355.69630372493725,5GHz,1
-3.5971152834486304,343.3045517574973,5GHz,0
-9.054538906275795,153.24332252885742,5GHz,0
-27.785676454409412,171.8523926444548,2.4GHz,0
-46.66133712346374,343.94212236674554,2.4GHz,0
-13.00308403523151,181.22934398397788,5GHz,0
-86.93476561765371,114.1853629134634,5GHz,0
-20.9490205725115,193.4247153114024,5GHz,0
-87.51791860331517,143.32123721320906,2.4GHz,0
-20.57893374505946,53.27323339710313,5GHz,0
-72.4232431748643,416.7680621155602,2.4GHz,1
-12.290941898181103,428.0245806869478,5GHz,0
-5.59579061746021,117.67764708177094,2.4GHz,0
-85.12040305948844,41.73837776734885,2.4GHz,0
-53.732439493460646,372.025444302078,5GHz,1
-1.9012621837314896,113.64902667307271,2.4GHz,0
-51.65925640268534,202.78338982406152,2.4GHz,1
-13.645247748545486,41.4262735963178,2.4GHz,0
-41.12684778686801,120.87209653163323,2.4GHz,0
-62.46700920803981,398.5221163815215,5GHz,1
-71.42164444741297,404.15425898844893,2.4GHz,1
-79.67769089139128,111.4715641949781,2.4GHz,0
-23.820180862230274,174.59778410227787,2.4GHz,0
-61.34594931769721,75.77682535593435,5GHz,0
-48.87245377992488,46.344588839611966,5GHz,0
-50.76745199988181,496.16414007972065,2.4GHz,1
-42.272097076686876,331.2410361099712,5GHz,0
-13.442285437544783,275.6272895071762,5GHz,0
-1.9260656416570612,385.09426519859676,5GHz,0
-59.241579142618306,421.63780824698483,5GHz,1
-17.248107789369698,405.2902363419165,5GHz,0
-23.547220534528236,18.104330152039537,5GHz,0
-42.647104854442674,101.53587011334426,5GHz,0
-4.395285638806683,330.9035980377372,2.4GHz,0
-79.95254844715973,194.12208042394184,2.4GHz,0
-89.07357896903785,491.4164990199424,2.4GHz,1
-14.603803304457784,336.04834839274446,5GHz,0
-56.08501833662517,478.70896527731117,2.4GHz,1
-15.303114579293947,108.70877600643897,5GHz,0
-10.690979480458509,433.3389437763613,5GHz,0
-93.75424063809285,167.46262984946043,2.4GHz,0
-11.653523701393937,494.88675603652536,2.4GHz,0
-55.168094463057784,87.26744931584217,2.4GHz,0
-48.95675109957678,263.00651123078,2.4GHz,0
-37.340748890678974,398.4938215801898,5GHz,0
-7.3617393269913265,221.99481549597758,2.4GHz,0
-98.0883905570236,239.36118949194687,2.4GHz,1
-52.31565316821829,493.3143397978131,5GHz,1
-31.227795756943934,218.40099364756512,5GHz,0
-27.72930423017715,305.99532929354115,5GHz,0
-30.746756846289202,36.72443373082385,5GHz,0
-86.55648705918782,422.6829393030274,5GHz,1
-70.06044116283188,327.6023439999763,2.4GHz,1
-64.12844745829865,207.96985040277863,2.4GHz,1
-19.556279232049505,17.92307457771468,5GHz,0
-72.1240127585447,299.91772209081694,2.4GHz,1
-78.92950361327968,16.202335957239473,5GHz,0
-4.255198096190384,10.589770815418776,2.4GHz,0
-99.11367148865311,311.8882954531838,2.4GHz,1
-0.2179144318021855,102.61836299393158,2.4GHz,0
-32.317870114260444,104.0248993618667,2.4GHz,0
-17.153070055088293,330.1030672580444,2.4GHz,0
-70.53806036538069,36.3116220902934,5GHz,0
-98.568472233294,163.5687251225326,2.4GHz,0
-26.21304814384699,83.22163204958935,2.4GHz,0
-16.58554029993242,294.2864212003016,2.4GHz,0
-25.952386804648086,334.26492581642395,2.4GHz,0
-85.71497126991613,363.35656826353136,5GHz,1
-24.65720777430309,135.06329629009707,5GHz,0
-23.107721789235896,53.73237830192616,5GHz,0
-34.145948432994516,48.55499190152994,2.4GHz,0
-23.38840672044138,218.81425874085465,5GHz,0
-15.407856032226789,473.46376044073037,5GHz,0
-38.639588576254155,116.68722678104206,5GHz,0
-91.13952860303209,135.80338465735917,5GHz,0
-51.23721903327891,59.435513031870876,2.4GHz,0
-92.2350665328395,306.72943420802585,2.4GHz,1
-59.24569689675692,343.1377082341157,2.4GHz,1
-59.28935108743724,325.0362919987724,2.4GHz,1
-93.39901558597585,431.9538190919428,5GHz,1
-65.11794660305208,248.34865916277514,2.4GHz,1
-88.90019012086852,75.88394997586157,2.4GHz,0
-19.176478999077787,151.8085140451622,2.4GHz,0
-5.231197403552926,334.5906869764624,5GHz,0
-92.76835247420614,310.42976713336435,5GHz,1
-4.488479270829856,270.1915335740516,5GHz,0
-47.74234006632548,344.6525651574567,2.4GHz,0
-70.04343220461261,322.3215166829167,2.4GHz,1
-92.31379247238365,441.8491958378263,2.4GHz,1
-49.93757319295822,297.14802496436533,2.4GHz,0
-20.548445550925138,391.51466576327266,5GHz,0
-29.29135227333019,131.86650642356926,2.4GHz,0
-94.97739885360262,342.3094664486433,5GHz,1
-92.70981646320965,452.0751180075111,5GHz,1
-59.71267173673629,199.0088406709183,2.4GHz,0
-70.47095059520566,391.76105179593685,5GHz,1
-76.76156769439521,365.14675758576334,2.4GHz,1
-71.89955010912864,39.16783646719301,2.4GHz,0
-19.651725670311535,294.9390717157954,2.4GHz,0
-7.07719463681461,73.79278110839317,2.4GHz,0
-59.489730547243354,483.98639439298967,5GHz,1
-9.388899786750287,407.58967632332156,5GHz,0
-67.8504298752118,63.76466261108885,2.4GHz,0
-52.35630136562084,69.65847884736243,5GHz,0
-77.39710021840003,301.2921889071833,5GHz,1
-35.95239578241561,178.99569534485983,5GHz,0
-2.101888482519115,27.103870945823548,2.4GHz,0
-39.65069039566214,275.404338838196,2.4GHz,0
-64.21859158864511,200.044098846065,2.4GHz,1
-35.21825540094716,59.5274812621539,5GHz,0
-87.70793215346124,402.9409922054315,2.4GHz,1
-11.13409197346013,458.38761498661495,2.4GHz,0
-49.69160492201637,380.7310276669237,2.4GHz,0
-55.06502579603579,412.9869319079759,2.4GHz,1
-41.41352115464808,116.08037796039751,2.4GHz,0
-37.52161372105975,139.1507459501145,2.4GHz,0
-92.8224193773487,112.178494746602,5GHz,0
-31.738277877659755,384.8810813691264,2.4GHz,0
-75.80683196844704,474.47936867790355,5GHz,1
-28.604736749341015,361.25023129961227,2.4GHz,0
-17.746520561580326,441.91871479098245,5GHz,0
-19.604149244747973,322.9625564927546,5GHz,0
-44.74990325921109,199.95335127381153,5GHz,0
-47.983010768924885,218.62319131584954,2.4GHz,0
-85.71240386605882,46.90750176202837,2.4GHz,0
-22.465384959686446,25.414025670552782,5GHz,0
-72.85906195532857,350.78304605264793,5GHz,1
-50.330457718205345,224.8301570854785,2.4GHz,1
-71.57259070724834,280.5853833467685,2.4GHz,1
-86.61716370003069,283.254011334984,2.4GHz,1
-37.04423031082634,145.9141485333177,5GHz,0
-94.56679651770962,243.18733030645043,5GHz,1
-25.135476587379998,240.67250861717412,5GHz,0
-68.24132047388834,200.32933840164992,5GHz,1
-99.98653069955147,412.13093786652456,5GHz,1
-48.88708607627702,231.070361806922,2.4GHz,0
-95.31480914723969,305.78581700793404,5GHz,1
-72.38304421791005,448.80485898660476,5GHz,1
-29.302351254428388,434.454475200872,2.4GHz,0
-93.73103783781342,446.30687985179094,2.4GHz,1
-16.066150764399765,142.30244826785685,2.4GHz,0
-99.61800773414168,27.141419270950788,5GHz,0
-75.31761307980977,137.92273194871132,2.4GHz,0
-25.909594384792854,146.56659935414723,5GHz,0
-68.37298502706932,455.58656009523435,2.4GHz,1
-89.81076119339865,328.1289390906056,5GHz,1
-63.97660811995721,50.03494020509209,5GHz,0
-72.96067136154744,76.33551204543956,2.4GHz,0
-15.728809783944513,86.28130151556795,5GHz,0
-68.66520824148569,318.90665660277233,2.4GHz,1
-21.106752822399272,370.3528724984315,5GHz,0
-10.812785518926532,431.2255161770441,5GHz,0
-56.618258042347044,470.9119098950591,5GHz,1
-9.005685614560804,108.83523311935647,2.4GHz,0
-62.26819460368071,161.78851751478405,5GHz,0
-3.5921583509891803,127.75821156496703,2.4GHz,0
-91.0710475474427,185.7931680584075,5GHz,0
-31.298073349675732,458.1859026376372,5GHz,0
-50.61859595430713,291.80515780028713,2.4GHz,1
-61.23511945443529,371.7140296890046,2.4GHz,1
-36.72881212513991,250.15842570212317,5GHz,0
-29.61429083656688,24.14037753470102,5GHz,0
-99.56367303496909,41.45578813892902,5GHz,0
-83.30469112528013,273.582285321264,5GHz,1
-28.695394936568135,362.2066270618126,5GHz,0
-33.36145864217936,115.51195848907844,5GHz,0
-3.3952494871322756,363.73569125622896,2.4GHz,0
-23.896220974921704,407.2262290069211,5GHz,0
-4.9227292268661955,211.8297643974345,2.4GHz,0
-29.74594984651931,375.7454240936114,5GHz,0
-70.19477913605569,207.97467566094534,5GHz,1
-89.46350777491435,342.3918084329598,2.4GHz,1
-21.817613665506443,384.3585541665761,5GHz,0
-35.5850778524084,496.0440429709743,5GHz,0
-95.18139876067038,179.24436441116208,2.4GHz,0
-63.994953409902166,211.4099824815596,5GHz,1
-4.320018451571386,91.15382911098395,2.4GHz,0
-49.95988542897988,109.99579861688538,5GHz,0
-56.727086398029535,349.7635512732051,5GHz,1
-54.2300394840706,459.35233917569326,2.4GHz,1
-79.11172759948363,203.35642631400788,2.4GHz,1
-63.12928291352048,98.12377894941521,5GHz,0
-63.01867440128234,149.69875469766708,2.4GHz,0
-94.76449798125276,232.9753353559879,2.4GHz,1
-23.24323714820818,152.41866138903052,2.4GHz,0
-58.3495568096121,124.45375072971447,5GHz,0
-17.782011318357675,370.63239949096896,2.4GHz,0
-14.96519988801046,13.844011407905365,2.4GHz,0
-78.80059453013419,274.22295839487674,2.4GHz,1
-34.264651782987144,398.9457354445794,2.4GHz,0
-52.77181958370183,140.4518602955594,2.4GHz,0
-11.984326207851495,305.6128401998885,5GHz,0
-78.42593208235459,337.76105175312273,5GHz,1
-32.21867996899557,330.9621012384941,5GHz,0
-39.224787774727744,228.46632075737168,5GHz,0
-70.46985224281673,179.8232140591318,5GHz,0
-86.33990963488274,419.6027957836286,2.4GHz,1
-34.83602395227234,381.6385189299335,2.4GHz,0
-26.140254186766924,167.41503497281712,5GHz,0
-68.437265623665,60.47940527668098,2.4GHz,0
-35.51673959776862,45.1856972682799,2.4GHz,0
-60.48690923884968,56.19522917047866,2.4GHz,0
-28.679311671738233,295.605986984101,5GHz,0
-80.0784725105947,35.314466156204944,2.4GHz,0
-10.97849973638256,175.09416873237882,2.4GHz,0
-71.25904035344203,379.06785393797236,5GHz,1
-63.22140122438471,154.23060159253527,5GHz,0
-94.19080479196502,384.02095781826364,2.4GHz,1
-88.84877876787236,375.2788487214571,2.4GHz,1
-48.41380972876719,130.455294990276,5GHz,0
-73.24073232720285,367.12286824544526,5GHz,1
-16.451977425780555,376.41055275332934,2.4GHz,0
-98.53066113450461,204.75242357684317,2.4GHz,1
-62.09059513280638,113.10603703334394,5GHz,0
-66.26544532309073,265.4226953770159,2.4GHz,1
-98.06723690823989,461.4848181200962,5GHz,1
-87.56316009994897,323.4121988917104,5GHz,1
-58.63573250813647,94.73202383735799,5GHz,0
-50.71354155525534,344.55089311942476,2.4GHz,1
-59.57102527451309,219.32948336809895,2.4GHz,1
-46.906232158790615,299.8491107041328,5GHz,0
-40.48683250943185,369.69137716132286,5GHz,0
-99.00761788721644,262.32420224207794,5GHz,1
-53.590484054649615,408.85214754092124,5GHz,1
-3.6500759112411743,363.8562338651476,2.4GHz,0
-48.09677198704513,311.3859366090702,5GHz,0
-32.24577325410468,83.88847975785222,5GHz,0
-68.81361420831168,419.6150643466685,5GHz,1
-22.600862184723752,468.59373680670984,2.4GHz,0
-22.707851812388498,77.11291066655446,5GHz,0
-47.870395234586105,249.23815342238098,5GHz,0
-2.398617672078643,136.85548356554722,5GHz,0
-87.44497852373466,379.71642063852664,5GHz,1
-98.3052335110419,363.598521642303,5GHz,1
-22.984178824290396,79.03370907949537,2.4GHz,0
-19.28444626351174,439.7433629182022,2.4GHz,0
-87.97927708794238,98.67680134922112,2.4GHz,0
-73.4417167041394,400.6569225675727,5GHz,1
-98.24476366333711,233.92037621772238,5GHz,1
-70.66913892194353,170.8534238434941,2.4GHz,0
-22.68581260813285,87.53723871036462,5GHz,0
-48.20394722874211,92.13098551184841,2.4GHz,0
-65.19044068317119,334.32637180344113,5GHz,1
-62.82607050936697,279.71089009408905,2.4GHz,1
-99.86463742845318,69.82185660910403,2.4GHz,0
-70.01994724347641,65.22195161477934,5GHz,0
-35.35412583620695,45.432181638667814,5GHz,0
-2.5805556183642864,374.4460002130366,2.4GHz,0
-15.293917301610051,358.8222217623517,2.4GHz,0
-97.64050353544708,38.63118551874182,5GHz,0
-10.143939532516072,284.53233704251676,2.4GHz,0
-21.680158670137402,51.49131606891805,5GHz,0
-21.96238764290196,452.83542759838144,2.4GHz,0
-54.20042409964285,454.4875353982649,5GHz,1
-60.19947070454972,352.13416500843374,5GHz,1
-69.70842711668074,463.83257150533046,5GHz,1
-93.43051410456343,407.61198490270834,2.4GHz,1
-77.1764636506301,415.9839022042542,5GHz,1
-75.33963650219754,289.15684677926725,5GHz,1
-51.59229302897984,159.9690071259262,5GHz,0
-25.255559340330606,116.72156640704658,2.4GHz,0
-52.61901716020534,170.3280107990753,5GHz,0
-94.21555505528394,317.9627607436404,5GHz,1
-4.221019901179616,94.60170255787547,5GHz,0
-5.727568090588775,136.73371595228758,5GHz,0
-21.48104568515916,239.34982276977757,5GHz,0
-0.867209843577939,124.19454827706163,2.4GHz,0
-45.551766719973706,298.4353981608702,5GHz,0
-3.723164974679392,462.35625394360164,5GHz,0
-92.43949593832492,376.563789194532,2.4GHz,1
-63.431925173862865,336.5490409329674,2.4GHz,1
-77.46187319932342,295.5335232320516,2.4GHz,1
-80.416691586573,249.0944755359618,2.4GHz,1
-85.9197051107324,101.41629122098325,5GHz,0
-37.758635843400334,448.4081231591641,2.4GHz,0
-21.8678144252695,131.78264098628978,5GHz,0
-42.17016005796393,54.74135001329877,2.4GHz,0
-85.30372904117903,377.50743782206064,2.4GHz,1
-18.887623006652916,96.05161182227152,5GHz,0
-36.40452928362715,192.22903977517626,2.4GHz,0
-61.18342938730045,23.859614862580067,2.4GHz,0
-32.58697044639371,77.16329184481955,5GHz,0
-74.00950207571671,94.86977907235692,2.4GHz,0
-65.48077915057894,36.6609625975872,2.4GHz,0
-8.251415686800982,331.76190874519415,2.4GHz,0
-70.94954943285796,420.13381994352744,5GHz,1
-53.00117318420634,192.92454911931108,5GHz,0
-10.98588626039853,438.54247359191834,5GHz,0
-29.22786497324725,114.53982153446199,5GHz,0
-93.77967738352973,169.44130754500733,5GHz,0
-85.26969557210296,83.86112658527252,2.4GHz,0
-99.21584092280831,314.0740057553093,5GHz,1
-36.90782097708366,215.73609952645035,2.4GHz,0
-55.232657458958165,310.50883995253037,5GHz,1
-86.57251490977245,383.22070364314993,2.4GHz,1
-4.206587894322951,277.39447785614476,5GHz,0
-47.03402760543801,317.53887390187606,5GHz,0
-75.81067058871108,468.2726540532231,2.4GHz,1
-49.93964288452924,156.54151170833313,2.4GHz,0
-32.037966726489216,185.99032993063705,2.4GHz,0
-92.37607820264355,361.6746472375751,2.4GHz,1
-72.5296184952108,309.5397033571395,5GHz,1
-19.303450911600635,97.48112322446026,2.4GHz,0
-54.033512959733876,194.3121819051402,2.4GHz,0
-45.34228579677051,239.24062643111034,5GHz,0
-56.71839977905307,215.50102060451079,2.4GHz,1
-95.61000573569949,97.35465607779999,2.4GHz,0
-83.4250220179844,462.9707449742885,2.4GHz,1
-55.445836125810914,383.5361932300482,5GHz,1
-79.08145345920721,245.86435773284762,2.4GHz,1
-95.00209713403213,343.2299038703499,5GHz,1
-15.635033594817628,449.6685093464057,2.4GHz,0
-1.8807470835884175,76.7253297571699,5GHz,0
-20.685712600326056,132.68279484641909,5GHz,0
-14.6215078295333,275.9236111557561,2.4GHz,0
-75.80228696829546,401.51508196265576,2.4GHz,1
-3.937302448680029,27.764898766348416,2.4GHz,0
-80.30742955465716,492.16889359621666,2.4GHz,1
-4.8570189638167705,232.9042354123746,2.4GHz,0
-0.5180706034048939,186.02325890464428,2.4GHz,0
-28.82771942539513,153.4349745414882,5GHz,0
-1.885626820817805,95.4347867489271,5GHz,0
-43.04602204328963,397.8712153757137,2.4GHz,0
-74.04582168239097,478.1529407255873,5GHz,1
-56.300411433437915,212.68592987424512,2.4GHz,1
-40.64390646212141,476.6861404291936,2.4GHz,0
-92.6918437972985,413.6608315631667,5GHz,1
-37.765673538275394,245.71505246339595,2.4GHz,0
-1.8822163237705496,340.27282777180505,5GHz,0
-80.98923502162724,223.14224779352685,2.4GHz,1
-20.740488371161675,283.7744700241507,5GHz,0
-9.210120622038062,38.44270513906687,2.4GHz,0
-5.629840717977913,351.1691028972612,5GHz,0
-3.9864395594552775,35.884075797226984,5GHz,0
-47.85403612785281,410.3716239906283,2.4GHz,0
-2.2692092008496303,414.22399543567315,2.4GHz,0
-24.268979286556117,126.16787090254516,5GHz,0
-83.83285637630381,168.59476270754212,2.4GHz,0
-52.309989353203,245.8420854935637,2.4GHz,1
-28.166882462799606,302.36482439691594,2.4GHz,0
-75.26596841809166,150.8032942535784,2.4GHz,0
-35.93848164511127,300.3183382696433,2.4GHz,0
-33.33995209533808,155.91566588235645,2.4GHz,0
-83.73002561914342,37.19045332481973,5GHz,0
-43.49146875472437,11.238499417635385,5GHz,0
-22.837308902139227,59.564018380030014,2.4GHz,0
-50.11043354640581,398.20284308036895,5GHz,1
-98.78968832238925,481.1013430678352,2.4GHz,1
-99.09615309207078,219.21343764779743,5GHz,1
-64.29706560299879,261.215137190472,2.4GHz,1
-7.380593156821803,81.9556028459788,2.4GHz,0
-77.13232203963912,280.0053628132769,2.4GHz,1
-36.56363111283129,80.88090198341865,5GHz,0
-77.79241293066795,309.4950222874267,2.4GHz,1
-67.83300103404514,467.29674711461837,2.4GHz,1
-15.1957910398516,105.8922842584894,5GHz,0
-27.113855773005312,384.63622184798,5GHz,0
-90.46007226867894,21.516187180978783,2.4GHz,0
-57.12979790135664,193.99364824759428,5GHz,0
-97.08302363547355,64.26676883694944,5GHz,0
-51.9109853396991,182.71296638189273,2.4GHz,0
-33.75659882989319,95.03309062305293,2.4GHz,0
-88.14973764018484,192.91944516021485,2.4GHz,0
-71.11150610908344,214.58617499268988,2.4GHz,1
-60.216337449784305,157.28965016265,5GHz,0
-8.046897534395029,331.7447552418333,2.4GHz,0
-0.6744984577035922,460.23750511686575,2.4GHz,0
-95.50887010043841,206.29173331158344,2.4GHz,1
-23.899207650460795,104.2481466727605,5GHz,0
-62.82759335976568,142.65415151603185,2.4GHz,0
-60.754181377052,428.4604035132208,2.4GHz,1
-24.573502665297724,290.1034644023725,2.4GHz,0
-8.157356785459129,232.95540583040906,5GHz,0
-4.907140549745165,83.32199353937409,2.4GHz,0
-42.287741396167924,230.36638107865315,2.4GHz,0
-64.28788406994971,146.46108164511946,2.4GHz,0
-21.245091414122072,472.1499326481411,2.4GHz,0
-74.89986167376998,443.1943536137083,5GHz,1
-43.59259711664822,51.11224549581702,5GHz,0
-64.14215384751267,263.16020973800903,2.4GHz,1
-34.336892629212386,120.27858930218932,5GHz,0
-75.96010871064931,211.2807738669024,5GHz,1
-80.84070542651742,439.65551914321367,2.4GHz,1
-8.176091332456295,268.482114745387,2.4GHz,0
-89.8196317050463,173.76549375167232,5GHz,0
-49.404209226506836,111.86529351144856,2.4GHz,0
-77.91472170369912,402.1591811091797,2.4GHz,1
-96.10700366743326,316.0138275285301,2.4GHz,1
-96.39811817085736,239.35207560885328,2.4GHz,1
-82.47782278941727,116.56733339285924,5GHz,0
-13.32296454939997,173.78072333699436,2.4GHz,0
-71.75212560229733,480.32327910187405,5GHz,1
-4.954082942470421,264.8440694268588,2.4GHz,0
-41.83777070108064,206.34264780919395,2.4GHz,0
-56.33858102312339,265.49680075067874,5GHz,1
-41.99111653305454,391.70436789080827,5GHz,0
-48.330161477373224,176.6533788864057,5GHz,0
-24.12237462426748,97.56599925697833,5GHz,0
